Date,region,AveragePrice
2016-11-13,LasVegas,1.1
2016-11-06,LasVegas,1.2
2016-10-30,LasVegas,1.16
2016-10-23,LasVegas,1.13
2016-10-16,LasVegas,1.08
2016-10-09,LasVegas,1.16
2016-10-02,LasVegas,1.22
2016-09-25,LasVegas,1.2
2016-09-18,LasVegas,1.12
2016-09-11,LasVegas,0.89
2016-09-04,LasVegas,1.03
2016-08-28,LasVegas,1.03
2016-08-21,LasVegas,1.0
2016-08-14,LasVegas,1.08
2016-08-07,LasVegas,1.11
2016-07-31,LasVegas,1.17
2016-07-24,LasVegas,1.15
2016-07-17,LasVegas,1.08
2016-07-10,LasVegas,1.0
2016-07-03,LasVegas,1.0
2016-06-26,LasVegas,0.94
2016-06-19,LasVegas,0.91
2016-06-12,LasVegas,0.94
2016-06-05,LasVegas,0.89
2016-05-29,LasVegas,0.89
2016-05-22,LasVegas,0.93
2016-05-15,LasVegas,0.86
2016-05-08,LasVegas,0.83
2016-05-01,LasVegas,0.85
2016-04-24,LasVegas,0.83
2016-04-17,LasVegas,0.81
2016-04-10,LasVegas,0.87
2016-04-03,LasVegas,0.84
2016-03-27,LasVegas,0.85
2016-03-20,LasVegas,0.82
2016-03-13,LasVegas,0.79
2016-03-06,LasVegas,0.91
2016-02-28,LasVegas,0.86
2016-02-21,LasVegas,0.83
2016-02-14,LasVegas,0.79
2016-02-07,LasVegas,0.74
2016-01-31,LasVegas,0.92
2016-01-24,LasVegas,1.08
2016-01-17,LasVegas,0.88
2016-01-10,LasVegas,0.83
2016-01-03,LasVegas,0.8
2016-12-25,LosAngeles,0.84
2016-12-18,LosAngeles,0.84
2016-12-11,LosAngeles,0.75
2016-12-04,LosAngeles,0.78
2016-11-27,LosAngeles,1.01
2016-11-20,LosAngeles,1.1
2016-11-13,LosAngeles,1.29
2016-11-06,LosAngeles,1.52
2016-10-30,LosAngeles,1.48
2016-10-23,LosAngeles,1.23
2016-10-16,LosAngeles,1.17
2016-10-09,LosAngeles,1.16
2016-10-02,LosAngeles,1.06
2016-09-25,LosAngeles,1.0
2016-09-18,LosAngeles,1.06
2016-09-11,LosAngeles,0.95
2016-09-04,LosAngeles,0.88
2016-08-28,LosAngeles,0.81
2016-08-21,LosAngeles,0.93
2016-08-14,LosAngeles,1.03
2016-08-07,LosAngeles,1.0
2016-07-31,LosAngeles,1.06
2016-07-24,LosAngeles,1.01
2016-07-17,LosAngeles,0.97
2016-07-10,LosAngeles,0.93
2016-07-03,LosAngeles,0.95
2016-06-26,LosAngeles,0.85
2016-06-19,LosAngeles,0.9
2016-06-12,LosAngeles,0.83
2016-06-05,LosAngeles,0.76
2016-05-29,LosAngeles,0.83
2016-05-22,LosAngeles,0.76
2016-05-15,LosAngeles,0.82
2016-05-08,LosAngeles,0.64
2016-05-01,LosAngeles,0.62
2016-04-24,LosAngeles,0.75
2016-04-17,LosAngeles,0.76
2016-04-10,LosAngeles,0.77
2016-04-03,LosAngeles,0.82
2016-03-27,LosAngeles,0.73
2016-03-20,LosAngeles,0.74
2016-03-13,LosAngeles,0.79
2016-03-06,LosAngeles,0.76
2016-02-28,LosAngeles,0.72
2016-02-21,LosAngeles,0.76
2016-02-14,LosAngeles,0.65
2016-02-07,LosAngeles,0.58
2016-01-31,LosAngeles,0.74
2016-01-24,LosAngeles,0.76
2016-01-17,LosAngeles,0.76
2016-01-10,LosAngeles,0.74
2016-01-03,LosAngeles,0.64
2016-12-25,Louisville,1.01
2016-12-18,Louisville,1.1
2016-12-11,Louisville,0.79
2016-12-04,Louisville,0.83
2016-11-27,Louisville,1.26
2016-11-20,Louisville,1.43
2016-11-13,Louisville,1.34
2016-11-06,Louisville,1.27
2016-10-30,Louisville,1.28
2016-10-23,Louisville,1.23
2016-10-16,Louisville,1.1
2016-10-09,Louisville,1.15
2016-10-02,Louisville,1.24
2016-09-25,Louisville,1.37
2016-09-18,Louisville,1.26
2016-09-11,Louisville,1.21
2016-09-04,Louisville,1.11
2016-08-28,Louisville,1.13
2016-08-21,Louisville,1.16
2016-08-14,Louisville,1.25
2016-08-07,Louisville,1.3
2016-07-31,Louisville,1.24
2016-07-24,Louisville,1.19
2016-07-17,Louisville,1.13
2016-07-10,Louisville,1.15
2016-07-03,Louisville,1.0
2016-06-26,Louisville,1.06
2016-06-19,Louisville,1.09
2016-06-12,Louisville,1.16
2016-06-05,Louisville,1.09
2016-05-29,Louisville,0.99
2016-05-22,Louisville,0.91
2016-05-15,Louisville,0.86
2016-05-08,Louisville,0.86
2016-05-01,Louisville,0.88
2016-04-24,Louisville,0.93
2016-04-17,Louisville,0.92
2016-04-10,Louisville,0.9
2016-04-03,Louisville,0.85
2016-03-27,Louisville,0.89
2016-03-20,Louisville,0.95
2016-03-13,Louisville,1.07
2016-03-06,Louisville,1.02
2016-02-28,Louisville,0.94
2016-02-21,Louisville,0.86
2016-02-14,Louisville,0.86
2016-02-07,Louisville,0.85
2016-01-31,Louisville,0.92
2016-01-24,Louisville,0.89
2016-01-17,Louisville,0.9
2016-01-10,Louisville,0.89
2016-01-03,Louisville,0.88
2016-12-25,MiamiFtLauderdale,0.97
2016-12-18,MiamiFtLauderdale,0.97
2016-12-11,MiamiFtLauderdale,1.39
2016-12-04,MiamiFtLauderdale,0.98
2016-11-27,MiamiFtLauderdale,1.49
2016-11-20,MiamiFtLauderdale,1.52
2016-11-13,MiamiFtLauderdale,1.43
2016-11-06,MiamiFtLauderdale,1.51
2016-10-30,MiamiFtLauderdale,1.57
2016-10-23,MiamiFtLauderdale,1.59
2016-10-16,MiamiFtLauderdale,1.28
2016-10-09,MiamiFtLauderdale,1.49
2016-10-02,MiamiFtLauderdale,1.51
2016-09-25,MiamiFtLauderdale,1.43
2016-09-18,MiamiFtLauderdale,1.19
2016-09-11,MiamiFtLauderdale,1.2
2016-09-04,MiamiFtLauderdale,0.97
2016-08-28,MiamiFtLauderdale,1.22
2016-08-21,MiamiFtLauderdale,1.23
2016-08-14,MiamiFtLauderdale,1.17
2016-08-07,MiamiFtLauderdale,1.25
2016-07-31,MiamiFtLauderdale,1.3
2016-07-24,MiamiFtLauderdale,1.28
2016-07-17,MiamiFtLauderdale,1.24
2016-07-10,MiamiFtLauderdale,1.24
2016-07-03,MiamiFtLauderdale,0.96
2016-06-26,MiamiFtLauderdale,1.25
2016-06-19,MiamiFtLauderdale,0.99
2016-06-12,MiamiFtLauderdale,1.28
2016-06-05,MiamiFtLauderdale,0.99
2016-05-29,MiamiFtLauderdale,0.97
2016-05-22,MiamiFtLauderdale,1.26
2016-05-15,MiamiFtLauderdale,0.88
2016-05-08,MiamiFtLauderdale,1.01
2016-05-01,MiamiFtLauderdale,0.79
2016-04-24,MiamiFtLauderdale,0.88
2016-04-17,MiamiFtLauderdale,1.12
2016-04-10,MiamiFtLauderdale,0.87
2016-04-03,MiamiFtLauderdale,1.15
2016-03-27,MiamiFtLauderdale,1.17
2016-03-20,MiamiFtLauderdale,1.13
2016-03-13,MiamiFtLauderdale,0.88
2016-03-06,MiamiFtLauderdale,1.16
2016-02-28,MiamiFtLauderdale,0.83
2016-02-21,MiamiFtLauderdale,1.1
2016-02-14,MiamiFtLauderdale,1.12
2016-02-07,MiamiFtLauderdale,0.59
2016-01-31,MiamiFtLauderdale,1.11
2016-01-24,MiamiFtLauderdale,0.96
2016-01-17,MiamiFtLauderdale,1.2
2016-01-10,MiamiFtLauderdale,0.97
2016-01-03,MiamiFtLauderdale,1.13
2016-12-25,Midsouth,1.23
2016-12-18,Midsouth,1.16
2016-12-11,Midsouth,1.15
2016-12-04,Midsouth,1.2
2016-11-27,Midsouth,1.4
2016-11-20,Midsouth,1.48
2016-11-13,Midsouth,1.52
2016-11-06,Midsouth,1.54
2016-10-30,Midsouth,1.48
2016-10-23,Midsouth,1.47
2016-10-16,Midsouth,1.4
2016-10-09,Midsouth,1.39
2016-10-02,Midsouth,1.38
2016-09-25,Midsouth,1.37
2016-09-18,Midsouth,1.28
2016-09-11,Midsouth,1.18
2016-09-04,Midsouth,1.2
2016-08-28,Midsouth,1.3
2016-08-21,Midsouth,1.27
2016-08-14,Midsouth,1.29
2016-08-07,Midsouth,1.3
2016-07-31,Midsouth,1.35
2016-07-24,Midsouth,1.32
2016-07-17,Midsouth,1.26
2016-07-10,Midsouth,1.19
2016-07-03,Midsouth,1.15
2016-06-26,Midsouth,1.17
2016-06-19,Midsouth,1.16
2016-06-12,Midsouth,1.15
2016-06-05,Midsouth,1.14
2016-05-29,Midsouth,1.09
2016-05-22,Midsouth,1.08
2016-05-15,Midsouth,1.04
2016-05-08,Midsouth,0.95
2016-05-01,Midsouth,0.99
2016-04-24,Midsouth,1.04
2016-04-17,Midsouth,1.06
2016-04-10,Midsouth,1.05
2016-04-03,Midsouth,1.07
2016-03-27,Midsouth,1.08
2016-03-20,Midsouth,1.05
2016-03-13,Midsouth,1.07
2016-03-06,Midsouth,1.1
2016-02-28,Midsouth,1.05
2016-02-21,Midsouth,1.06
2016-02-14,Midsouth,0.99
2016-02-07,Midsouth,0.91
2016-01-31,Midsouth,1.0
2016-01-24,Midsouth,1.01
2016-01-17,Midsouth,1.05
2016-01-10,Midsouth,1.04
2016-01-03,Midsouth,1.01
2016-12-25,Nashville,0.93
2016-12-18,Nashville,0.92
2016-12-11,Nashville,0.9
2016-12-04,Nashville,0.96
2016-11-27,Nashville,1.24
2016-11-20,Nashville,1.33
2016-11-13,Nashville,1.39
2016-11-06,Nashville,1.31
2016-10-30,Nashville,1.18
2016-10-23,Nashville,1.19
2016-10-16,Nashville,1.06
2016-10-09,Nashville,1.2
2016-10-02,Nashville,1.15
2016-09-25,Nashville,1.16
2016-09-18,Nashville,1.01
2016-09-11,Nashville,0.75
2016-09-04,Nashville,0.73
2016-08-28,Nashville,1.09
2016-08-21,Nashville,1.09
2016-08-14,Nashville,1.06
2016-08-07,Nashville,1.12
2016-07-31,Nashville,1.1
2016-07-24,Nashville,1.07
2016-07-17,Nashville,1.07
2016-07-10,Nashville,1.0
2016-07-03,Nashville,0.87
2016-06-26,Nashville,0.98
2016-06-19,Nashville,0.89
2016-06-12,Nashville,0.97
2016-06-05,Nashville,0.88
2016-05-29,Nashville,0.87
2016-05-22,Nashville,0.92
2016-05-15,Nashville,0.81
2016-05-08,Nashville,0.88
2016-05-01,Nashville,0.81
2016-04-24,Nashville,0.81
2016-04-17,Nashville,0.9
2016-04-10,Nashville,0.82
2016-04-03,Nashville,0.95
2016-03-27,Nashville,0.93
2016-03-20,Nashville,0.93
2016-03-13,Nashville,0.87
2016-03-06,Nashville,0.97
2016-02-28,Nashville,0.88
2016-02-21,Nashville,0.94
2016-02-14,Nashville,0.88
2016-02-07,Nashville,0.77
2016-01-31,Nashville,0.95
2016-01-24,Nashville,0.87
2016-01-17,Nashville,0.95
2016-01-10,Nashville,0.9
2016-01-03,Nashville,0.98
2016-12-25,NewOrleansMobile,0.94
2016-12-18,NewOrleansMobile,1.08
2016-12-11,NewOrleansMobile,1.21
2016-12-04,NewOrleansMobile,1.05
2016-11-27,NewOrleansMobile,1.38
2016-11-20,NewOrleansMobile,1.35
2016-11-13,NewOrleansMobile,1.26
2016-11-06,NewOrleansMobile,1.49
2016-10-30,NewOrleansMobile,1.48
2016-10-23,NewOrleansMobile,1.44
2016-10-16,NewOrleansMobile,1.36
2016-10-09,NewOrleansMobile,1.25
2016-10-02,NewOrleansMobile,1.29
2016-09-25,NewOrleansMobile,1.19
2016-09-18,NewOrleansMobile,1.18
2016-09-11,NewOrleansMobile,1.13
2016-09-04,NewOrleansMobile,0.94
2016-08-28,NewOrleansMobile,1.02
2016-08-21,NewOrleansMobile,1.04
2016-08-14,NewOrleansMobile,1.11
2016-08-07,NewOrleansMobile,1.13
2016-07-31,NewOrleansMobile,1.2
2016-07-24,NewOrleansMobile,1.16
2016-07-17,NewOrleansMobile,1.09
2016-07-10,NewOrleansMobile,1.06
2016-07-03,NewOrleansMobile,0.93
2016-06-26,NewOrleansMobile,1.05
2016-06-19,NewOrleansMobile,0.97
2016-06-12,NewOrleansMobile,0.95
2016-06-05,NewOrleansMobile,0.89
2016-05-29,NewOrleansMobile,0.85
2016-05-22,NewOrleansMobile,0.96
2016-05-15,NewOrleansMobile,0.86
2016-05-08,NewOrleansMobile,0.63
2016-05-01,NewOrleansMobile,0.58
2016-04-24,NewOrleansMobile,0.87
2016-04-17,NewOrleansMobile,0.87
2016-04-10,NewOrleansMobile,0.87
2016-04-03,NewOrleansMobile,0.89
2016-03-27,NewOrleansMobile,0.94
2016-03-20,NewOrleansMobile,0.94
2016-03-13,NewOrleansMobile,0.91
2016-03-06,NewOrleansMobile,0.97
2016-02-28,NewOrleansMobile,0.8
2016-02-21,NewOrleansMobile,0.89
2016-02-14,NewOrleansMobile,0.81
2016-02-07,NewOrleansMobile,0.58
2016-01-31,NewOrleansMobile,0.88
2016-01-24,NewOrleansMobile,0.9
2016-01-17,NewOrleansMobile,0.88
2016-01-10,NewOrleansMobile,0.9
2016-01-03,NewOrleansMobile,0.86
2016-12-25,NewYork,1.36
2016-12-18,NewYork,1.26
2016-12-11,NewYork,1.32
2016-12-04,NewYork,1.52
2016-11-27,NewYork,1.56
2016-11-20,NewYork,1.59
2016-11-13,NewYork,1.9
2016-11-06,NewYork,1.93
2016-10-30,NewYork,1.99
2016-10-23,NewYork,1.95
2016-10-16,NewYork,1.89
2016-10-09,NewYork,1.76
2016-10-02,NewYork,1.72
2016-09-25,NewYork,1.62
2016-09-18,NewYork,1.5
2016-09-11,NewYork,1.26
2016-09-04,NewYork,1.47
2016-08-28,NewYork,1.58
2016-08-21,NewYork,1.47
2016-08-14,NewYork,1.49
2016-08-07,NewYork,1.54
2016-07-31,NewYork,1.7
2016-07-24,NewYork,1.68
2016-07-17,NewYork,1.64
2016-07-10,NewYork,1.51
2016-07-03,NewYork,1.53
2016-06-26,NewYork,1.2
2016-06-19,NewYork,1.5
2016-06-12,NewYork,1.44
2016-06-05,NewYork,1.47
2016-05-29,NewYork,1.08
2016-05-22,NewYork,1.14
2016-05-15,NewYork,1.14
2016-05-08,NewYork,0.77
2016-05-01,NewYork,1.22
2016-04-24,NewYork,1.12
2016-04-17,NewYork,1.08
2016-04-10,NewYork,1.09
2016-04-03,NewYork,1.31
2016-03-27,NewYork,1.32
2016-03-20,NewYork,1.09
2016-03-13,NewYork,1.17
2016-03-06,NewYork,1.24
2016-02-28,NewYork,1.15
2016-02-21,NewYork,1.21
2016-02-14,NewYork,1.09
2016-02-07,NewYork,0.95
2016-01-31,NewYork,1.02
2016-01-24,NewYork,1.3
2016-01-17,NewYork,1.01
2016-01-10,NewYork,1.15
2016-01-03,NewYork,1.07
2016-12-25,Northeast,1.36
2016-12-18,Northeast,1.22
2016-12-11,Northeast,1.32
2016-12-04,Northeast,1.4
2016-11-27,Northeast,1.51
2016-11-20,Northeast,1.51
2016-11-13,Northeast,1.67
2016-11-06,Northeast,1.71
2016-10-30,Northeast,1.72
2016-10-23,Northeast,1.67
2016-10-16,Northeast,1.65
2016-10-09,Northeast,1.54
2016-10-02,Northeast,1.59
2016-09-25,Northeast,1.53
2016-09-18,Northeast,1.45
2016-09-11,Northeast,1.28
2016-09-04,Northeast,1.4
2016-08-28,Northeast,1.4
2016-08-21,Northeast,1.4
2016-08-14,Northeast,1.37
2016-08-07,Northeast,1.47
2016-07-31,Northeast,1.6
2016-07-24,Northeast,1.54
2016-07-17,Northeast,1.49
2016-07-10,Northeast,1.33
2016-07-03,Northeast,1.41
2016-06-26,Northeast,1.28
2016-06-19,Northeast,1.4
2016-06-12,Northeast,1.34
2016-06-05,Northeast,1.35
2016-05-29,Northeast,1.14
2016-05-22,Northeast,1.14
2016-05-15,Northeast,1.13
2016-05-08,Northeast,0.87
2016-05-01,Northeast,1.12
2016-04-24,Northeast,1.13
2016-04-17,Northeast,1.12
2016-04-10,Northeast,1.09
2016-04-03,Northeast,1.18
2016-03-27,Northeast,1.23
2016-03-20,Northeast,1.11
2016-03-13,Northeast,1.13
2016-03-06,Northeast,1.21
2016-02-28,Northeast,1.15
2016-02-21,Northeast,1.21
2016-02-14,Northeast,1.08
2016-02-07,Northeast,1.03
2016-01-31,Northeast,1.06
2016-01-24,Northeast,1.21
2016-01-17,Northeast,1.09
2016-01-10,Northeast,1.2
2016-01-03,Northeast,1.07
2016-12-25,NorthernNewEngland,1.24
2016-12-18,NorthernNewEngland,1.19
2016-12-11,NorthernNewEngland,1.29
2016-12-04,NorthernNewEngland,1.12
2016-11-27,NorthernNewEngland,1.41
2016-11-20,NorthernNewEngland,1.39
2016-11-13,NorthernNewEngland,1.48
2016-11-06,NorthernNewEngland,1.47
2016-10-30,NorthernNewEngland,1.52
2016-10-23,NorthernNewEngland,1.48
2016-10-16,NorthernNewEngland,1.47
2016-10-09,NorthernNewEngland,1.4
2016-10-02,NorthernNewEngland,1.52
2016-09-25,NorthernNewEngland,1.58
2016-09-18,NorthernNewEngland,1.48
2016-09-11,NorthernNewEngland,1.44
2016-09-04,NorthernNewEngland,1.38
2016-08-28,NorthernNewEngland,1.08
2016-08-21,NorthernNewEngland,1.34
2016-08-14,NorthernNewEngland,1.21
2016-08-07,NorthernNewEngland,1.41
2016-07-31,NorthernNewEngland,1.49
2016-07-24,NorthernNewEngland,1.36
2016-07-17,NorthernNewEngland,1.37
2016-07-10,NorthernNewEngland,1.06
2016-07-03,NorthernNewEngland,1.29
2016-06-26,NorthernNewEngland,1.28
2016-06-19,NorthernNewEngland,1.26
2016-06-12,NorthernNewEngland,1.19
2016-06-05,NorthernNewEngland,1.18
2016-05-29,NorthernNewEngland,1.1
2016-05-22,NorthernNewEngland,1.02
2016-05-15,NorthernNewEngland,1.07
2016-05-08,NorthernNewEngland,0.97
2016-05-01,NorthernNewEngland,1.02
2016-04-24,NorthernNewEngland,1.07
2016-04-17,NorthernNewEngland,1.12
2016-04-10,NorthernNewEngland,1.04
2016-04-03,NorthernNewEngland,0.99
2016-03-27,NorthernNewEngland,1.13
2016-03-20,NorthernNewEngland,1.14
2016-03-13,NorthernNewEngland,1.01
2016-03-06,NorthernNewEngland,1.08
2016-02-28,NorthernNewEngland,1.1
2016-02-21,NorthernNewEngland,1.16
2016-02-14,NorthernNewEngland,0.99
2016-02-07,NorthernNewEngland,0.97
2016-01-31,NorthernNewEngland,1.07
2016-01-24,NorthernNewEngland,1.07
2016-01-17,NorthernNewEngland,1.08
2016-01-10,NorthernNewEngland,1.24
2016-01-03,NorthernNewEngland,0.96
2016-12-25,Orlando,0.94
2016-12-18,Orlando,0.92
2016-12-11,Orlando,1.22
2016-12-04,Orlando,0.97
2016-11-27,Orlando,1.46
2016-11-20,Orlando,1.46
2016-11-13,Orlando,1.4
2016-11-06,Orlando,1.47
2016-10-30,Orlando,1.54
2016-10-23,Orlando,1.52
2016-10-16,Orlando,1.23
2016-10-09,Orlando,1.44
2016-10-02,Orlando,1.45
2016-09-25,Orlando,1.4
2016-09-18,Orlando,1.16
2016-09-11,Orlando,1.18
2016-09-04,Orlando,0.97
2016-08-28,Orlando,1.18
2016-08-21,Orlando,1.19
2016-08-14,Orlando,1.14
2016-08-07,Orlando,1.23
2016-07-31,Orlando,1.24
2016-07-24,Orlando,1.22
2016-07-17,Orlando,1.17
2016-07-10,Orlando,1.17
2016-07-03,Orlando,0.93
2016-06-26,Orlando,1.18
2016-06-19,Orlando,0.97
2016-06-12,Orlando,1.24
2016-06-05,Orlando,0.97
2016-05-29,Orlando,0.95
2016-05-22,Orlando,1.17
2016-05-15,Orlando,0.83
2016-05-08,Orlando,0.95
2016-05-01,Orlando,0.76
2016-04-24,Orlando,0.83
2016-04-17,Orlando,1.06
2016-04-10,Orlando,0.83
2016-04-03,Orlando,1.05
2016-03-27,Orlando,1.06
2016-03-20,Orlando,1.09
2016-03-13,Orlando,0.84
2016-03-06,Orlando,1.08
2016-02-28,Orlando,0.82
2016-02-21,Orlando,1.05
2016-02-14,Orlando,0.96
2016-02-07,Orlando,0.58
2016-01-31,Orlando,1.03
2016-01-24,Orlando,0.93
2016-01-17,Orlando,1.19
2016-01-10,Orlando,0.96
2016-01-03,Orlando,1.11
2016-12-25,Philadelphia,1.43
2016-12-18,Philadelphia,1.38
2016-12-11,Philadelphia,1.37
2016-12-04,Philadelphia,1.54
2016-11-27,Philadelphia,1.57
2016-11-20,Philadelphia,1.57
2016-11-13,Philadelphia,1.72
2016-11-06,Philadelphia,1.86
2016-10-30,Philadelphia,1.83
2016-10-23,Philadelphia,1.89
2016-10-16,Philadelphia,1.74
2016-10-09,Philadelphia,1.71
2016-10-02,Philadelphia,1.61
2016-09-25,Philadelphia,1.54
2016-09-18,Philadelphia,1.41
2016-09-11,Philadelphia,1.24
2016-09-04,Philadelphia,1.3
2016-08-28,Philadelphia,1.49
2016-08-21,Philadelphia,1.45
2016-08-14,Philadelphia,1.43
2016-08-07,Philadelphia,1.45
2016-07-31,Philadelphia,1.57
2016-07-24,Philadelphia,1.56
2016-07-17,Philadelphia,1.52
2016-07-10,Philadelphia,1.47
2016-07-03,Philadelphia,1.47
2016-06-26,Philadelphia,1.24
2016-06-19,Philadelphia,1.46
2016-06-12,Philadelphia,1.44
2016-06-05,Philadelphia,1.44
2016-05-29,Philadelphia,1.18
2016-05-22,Philadelphia,1.2
2016-05-15,Philadelphia,1.22
2016-05-08,Philadelphia,0.91
2016-05-01,Philadelphia,1.21
2016-04-24,Philadelphia,1.17
2016-04-17,Philadelphia,1.17
2016-04-10,Philadelphia,1.17
2016-04-03,Philadelphia,1.28
2016-03-27,Philadelphia,1.29
2016-03-20,Philadelphia,1.05
2016-03-13,Philadelphia,1.1
2016-03-06,Philadelphia,1.33
2016-02-28,Philadelphia,1.27
2016-02-21,Philadelphia,1.26
2016-02-14,Philadelphia,1.19
2016-02-07,Philadelphia,0.96
2016-01-31,Philadelphia,1.04
2016-01-24,Philadelphia,1.34
2016-01-17,Philadelphia,1.14
2016-01-10,Philadelphia,1.23
2016-01-03,Philadelphia,1.19
2016-12-25,PhoenixTucson,0.64
2016-12-18,PhoenixTucson,0.56
2016-12-11,PhoenixTucson,0.67
2016-12-04,PhoenixTucson,0.63
2016-11-27,PhoenixTucson,0.72
2016-11-20,PhoenixTucson,0.7
2016-11-13,PhoenixTucson,0.94
2016-11-06,PhoenixTucson,1.0
2016-10-30,PhoenixTucson,1.11
2016-10-23,PhoenixTucson,1.02
2016-10-16,PhoenixTucson,1.03
2016-10-09,PhoenixTucson,0.99
2016-10-02,PhoenixTucson,1.03
2016-09-25,PhoenixTucson,1.04
2016-09-18,PhoenixTucson,1.0
2016-09-11,PhoenixTucson,0.88
2016-09-04,PhoenixTucson,0.64
2016-08-28,PhoenixTucson,0.79
2016-08-21,PhoenixTucson,0.58
2016-08-14,PhoenixTucson,0.69
2016-08-07,PhoenixTucson,0.64
2016-07-31,PhoenixTucson,1.0
2016-07-24,PhoenixTucson,0.94
2016-07-17,PhoenixTucson,0.92
2016-07-10,PhoenixTucson,0.89
2016-07-03,PhoenixTucson,0.77
2016-06-26,PhoenixTucson,0.6
2016-06-19,PhoenixTucson,0.62
2016-06-12,PhoenixTucson,0.81
2016-06-05,PhoenixTucson,0.67
2016-05-29,PhoenixTucson,0.58
2016-05-22,PhoenixTucson,0.68
2016-05-15,PhoenixTucson,0.55
2016-05-08,PhoenixTucson,0.57
2016-05-01,PhoenixTucson,0.62
2016-04-24,PhoenixTucson,0.54
2016-04-17,PhoenixTucson,0.61
2016-04-10,PhoenixTucson,0.56
2016-04-03,PhoenixTucson,0.61
2016-03-27,PhoenixTucson,0.54
2016-03-20,PhoenixTucson,0.56
2016-03-13,PhoenixTucson,0.64
2016-03-06,PhoenixTucson,0.51
2016-02-28,PhoenixTucson,0.57
2016-02-21,PhoenixTucson,0.67
2016-02-14,PhoenixTucson,0.61
2016-02-07,PhoenixTucson,0.55
2016-01-31,PhoenixTucson,0.64
2016-01-24,PhoenixTucson,0.61
2016-01-17,PhoenixTucson,0.71
2016-01-10,PhoenixTucson,0.59
2016-01-03,PhoenixTucson,0.62
2016-12-25,Pittsburgh,1.26
2016-12-18,Pittsburgh,1.02
2016-12-11,Pittsburgh,1.21
2016-12-04,Pittsburgh,1.27
2016-11-27,Pittsburgh,1.27
2016-11-20,Pittsburgh,1.27
2016-11-13,Pittsburgh,1.26
2016-11-06,Pittsburgh,1.25
2016-10-30,Pittsburgh,1.25
2016-10-23,Pittsburgh,1.3
2016-10-16,Pittsburgh,1.27
2016-10-09,Pittsburgh,1.29
2016-10-02,Pittsburgh,1.3
2016-09-25,Pittsburgh,1.01
2016-09-18,Pittsburgh,1.27
2016-09-11,Pittsburgh,1.33
2016-09-04,Pittsburgh,1.23
2016-08-28,Pittsburgh,1.4
2016-08-21,Pittsburgh,1.42
2016-08-14,Pittsburgh,1.42
2016-08-07,Pittsburgh,1.37
2016-07-31,Pittsburgh,1.42
2016-07-24,Pittsburgh,1.35
2016-07-17,Pittsburgh,1.25
2016-07-10,Pittsburgh,1.29
2016-07-03,Pittsburgh,1.36
2016-06-26,Pittsburgh,1.39
2016-06-19,Pittsburgh,1.42
2016-06-12,Pittsburgh,1.41
2016-06-05,Pittsburgh,1.38
2016-05-29,Pittsburgh,1.4
2016-05-22,Pittsburgh,1.17
2016-05-15,Pittsburgh,0.87
2016-05-08,Pittsburgh,0.89
2016-05-01,Pittsburgh,0.92
2016-04-24,Pittsburgh,1.02
2016-04-17,Pittsburgh,1.17
2016-04-10,Pittsburgh,1.18
2016-04-03,Pittsburgh,1.26
2016-03-27,Pittsburgh,1.15
2016-03-20,Pittsburgh,1.17
2016-03-13,Pittsburgh,1.17
2016-03-06,Pittsburgh,1.18
2016-02-28,Pittsburgh,1.21
2016-02-21,Pittsburgh,1.23
2016-02-14,Pittsburgh,1.14
2016-02-07,Pittsburgh,1.18
2016-01-31,Pittsburgh,1.22
2016-01-24,Pittsburgh,1.2
2016-01-17,Pittsburgh,1.22
2016-01-10,Pittsburgh,1.23
2016-01-03,Pittsburgh,1.27
2016-12-25,Plains,1.09
2016-12-18,Plains,1.06
2016-12-11,Plains,1.08
2016-12-04,Plains,1.09
2016-11-27,Plains,1.35
2016-11-20,Plains,1.49
2016-11-13,Plains,1.57
2016-11-06,Plains,1.55
2016-10-30,Plains,1.54
2016-10-23,Plains,1.53
2016-10-16,Plains,1.49
2016-10-09,Plains,1.41
2016-10-02,Plains,1.37
2016-09-25,Plains,1.35
2016-09-18,Plains,1.24
2016-09-11,Plains,1.18
2016-09-04,Plains,1.1
2016-08-28,Plains,1.22
2016-08-21,Plains,1.21
2016-08-14,Plains,1.12
2016-08-07,Plains,1.17
2016-07-31,Plains,1.25
2016-07-24,Plains,1.22
2016-07-17,Plains,1.15
2016-07-10,Plains,1.09
2016-07-03,Plains,1.05
2016-06-26,Plains,1.03
2016-06-19,Plains,0.87
2016-06-12,Plains,1.04
2016-06-05,Plains,0.93
2016-05-29,Plains,0.9
2016-05-22,Plains,0.94
2016-05-15,Plains,0.95
2016-05-08,Plains,0.86
2016-05-01,Plains,0.97
2016-04-24,Plains,0.95
2016-04-17,Plains,0.95
2016-04-10,Plains,1.0
2016-04-03,Plains,1.04
2016-03-27,Plains,1.07
2016-03-20,Plains,0.95
2016-03-13,Plains,0.91
2016-03-06,Plains,1.06
2016-02-28,Plains,1.07
2016-02-21,Plains,1.03
2016-02-14,Plains,0.97
2016-02-07,Plains,0.83
2016-01-31,Plains,1.05
2016-01-24,Plains,1.16
2016-01-17,Plains,1.12
2016-01-10,Plains,1.08
2016-01-03,Plains,0.94
2016-12-25,Portland,0.94
2016-12-18,Portland,0.93
2016-12-11,Portland,0.7
2016-12-04,Portland,1.0
2016-11-27,Portland,1.22
2016-11-20,Portland,1.23
