,region,AveragePrice,Date_object
2950,BaltimoreWashington,1.14,2016-04-03
2951,BaltimoreWashington,1.19,2016-03-27
2952,BaltimoreWashington,1.1,2016-03-20
2953,BaltimoreWashington,1.18,2016-03-13
2954,BaltimoreWashington,1.21,2016-03-06
2955,BaltimoreWashington,1.12,2016-02-28
2956,BaltimoreWashington,1.2,2016-02-21
2957,BaltimoreWashington,1.11,2016-02-14
2958,BaltimoreWashington,1.1,2016-02-07
2959,BaltimoreWashington,1.11,2016-01-31
2960,BaltimoreWashington,1.09,2016-01-24
2961,BaltimoreWashington,1.17,2016-01-17
2962,BaltimoreWashington,1.17,2016-01-10
2963,BaltimoreWashington,1.11,2016-01-03
2964,Boise,1.03,2016-12-25
2965,Boise,1.02,2016-12-18
2966,Boise,0.8,2016-12-11
2967,Boise,1.01,2016-12-04
2968,Boise,1.22,2016-11-27
2969,Boise,1.27,2016-11-20
2970,Boise,1.28,2016-11-13
2971,Boise,1.37,2016-11-06
2972,Boise,1.34,2016-10-30
2973,Boise,1.17,2016-10-23
2974,Boise,1.09,2016-10-16
2975,Boise,1.03,2016-10-09
2976,Boise,0.9,2016-10-02
2977,Boise,0.91,2016-09-25
2978,Boise,0.97,2016-09-18
2979,Boise,0.89,2016-09-11
2980,Boise,1.01,2016-09-04
2981,Boise,0.99,2016-08-28
2982,Boise,0.9,2016-08-21
2983,Boise,0.93,2016-08-14
2984,Boise,0.76,2016-08-07
2985,Boise,0.78,2016-07-31
2986,Boise,0.74,2016-07-24
2987,Boise,0.7,2016-07-17
2988,Boise,0.75,2016-07-10
2989,Boise,0.77,2016-07-03
2990,Boise,0.69,2016-06-26
2991,Boise,0.7,2016-06-19
2992,Boise,0.67,2016-06-12
2993,Boise,0.63,2016-06-05
2994,Boise,0.63,2016-05-29
2995,Boise,0.65,2016-05-22
2996,Boise,0.58,2016-05-15
2997,Boise,0.61,2016-05-08
2998,Boise,0.63,2016-05-01
2999,Boise,0.65,2016-04-24
3000,Boise,0.67,2016-04-17
3001,Boise,0.82,2016-04-10
3002,Boise,0.82,2016-04-03
3003,Boise,0.81,2016-03-27
3004,Boise,0.94,2016-03-20
3005,Boise,0.83,2016-03-13
3006,Boise,0.86,2016-03-06
3007,Boise,0.89,2016-02-28
3008,Boise,0.74,2016-02-21
3009,Boise,0.94,2016-02-14
3010,Boise,0.82,2016-02-07
3011,Boise,0.94,2016-01-31
3012,Boise,0.9,2016-01-24
3013,Boise,0.92,2016-01-17
3014,Boise,0.93,2016-01-10
3015,Boise,0.77,2016-01-03
3016,Boston,1.28,2016-12-25
3017,Boston,1.09,2016-12-18
3018,Boston,1.22,2016-12-11
3019,Boston,1.26,2016-12-04
3020,Boston,1.45,2016-11-27
3021,Boston,1.39,2016-11-20
3022,Boston,1.56,2016-11-13
3023,Boston,1.62,2016-11-06
3024,Boston,1.67,2016-10-30
3025,Boston,1.58,2016-10-23
3026,Boston,1.6,2016-10-16
3027,Boston,1.49,2016-10-09
3028,Boston,1.59,2016-10-02
3029,Boston,1.53,2016-09-25
3030,Boston,1.45,2016-09-18
3031,Boston,1.27,2016-09-11
3032,Boston,1.41,2016-09-04
3033,Boston,1.37,2016-08-28
3034,Boston,1.31,2016-08-21
3035,Boston,1.29,2016-08-14
3036,Boston,1.48,2016-08-07
3037,Boston,1.61,2016-07-31
3038,Boston,1.52,2016-07-24
3039,Boston,1.56,2016-07-17
3040,Boston,1.32,2016-07-10
3041,Boston,1.38,2016-07-03
3042,Boston,1.33,2016-06-26
3043,Boston,1.32,2016-06-19
3044,Boston,1.29,2016-06-12
3045,Boston,1.26,2016-06-05
3046,Boston,1.08,2016-05-29
3047,Boston,1.05,2016-05-22
3048,Boston,1.06,2016-05-15
3049,Boston,0.85,2016-05-08
3050,Boston,1.05,2016-05-01
3051,Boston,1.07,2016-04-24
3052,Boston,1.08,2016-04-17
3053,Boston,0.99,2016-04-10
3054,Boston,1.11,2016-04-03
3055,Boston,1.08,2016-03-27
3056,Boston,1.1,2016-03-20
3057,Boston,1.05,2016-03-13
3058,Boston,1.1,2016-03-06
3059,Boston,1.08,2016-02-28
3060,Boston,1.14,2016-02-21
3061,Boston,0.98,2016-02-14
3062,Boston,1.05,2016-02-07
3063,Boston,1.03,2016-01-31
3064,Boston,1.05,2016-01-24
3065,Boston,1.02,2016-01-17
3066,Boston,1.15,2016-01-10
3067,Boston,1.01,2016-01-03
3068,BuffaloRochester,1.41,2016-12-25
3069,BuffaloRochester,1.36,2016-12-18
3070,BuffaloRochester,1.47,2016-12-11
3071,BuffaloRochester,1.66,2016-12-04
3072,BuffaloRochester,1.57,2016-11-27
3073,BuffaloRochester,1.63,2016-11-20
3074,BuffaloRochester,1.6,2016-11-13
3075,BuffaloRochester,1.64,2016-11-06
3076,BuffaloRochester,1.65,2016-10-30
3077,BuffaloRochester,1.6,2016-10-23
3078,BuffaloRochester,1.36,2016-10-16
3079,BuffaloRochester,1.37,2016-10-09
3080,BuffaloRochester,1.35,2016-10-02
3081,BuffaloRochester,1.4,2016-09-25
3082,BuffaloRochester,1.54,2016-09-18
3083,BuffaloRochester,1.38,2016-09-11
3084,BuffaloRochester,1.48,2016-09-04
3085,BuffaloRochester,1.4,2016-08-28
3086,BuffaloRochester,1.33,2016-08-21
3087,BuffaloRochester,1.41,2016-08-14
3088,BuffaloRochester,1.5,2016-08-07
3089,BuffaloRochester,1.45,2016-07-31
3090,BuffaloRochester,1.44,2016-07-24
3091,BuffaloRochester,1.3,2016-07-17
3092,BuffaloRochester,1.25,2016-07-10
3093,BuffaloRochester,1.3,2016-07-03
3094,BuffaloRochester,1.26,2016-06-26
3095,BuffaloRochester,1.23,2016-06-19
3096,BuffaloRochester,1.15,2016-06-12
3097,BuffaloRochester,1.15,2016-06-05
3098,BuffaloRochester,1.19,2016-05-29
3099,BuffaloRochester,1.12,2016-05-22
3100,BuffaloRochester,1.09,2016-05-15
3101,BuffaloRochester,1.09,2016-05-08
3102,BuffaloRochester,1.11,2016-05-01
3103,BuffaloRochester,1.15,2016-04-24
3104,BuffaloRochester,1.14,2016-04-17
3105,BuffaloRochester,1.1,2016-04-10
3106,BuffaloRochester,1.04,2016-04-03
3107,BuffaloRochester,1.13,2016-03-27
3108,BuffaloRochester,1.14,2016-03-20
3109,BuffaloRochester,1.11,2016-03-13
3110,BuffaloRochester,1.36,2016-03-06
3111,BuffaloRochester,1.22,2016-02-28
3112,BuffaloRochester,1.31,2016-02-21
3113,BuffaloRochester,1.29,2016-02-14
3114,BuffaloRochester,1.3,2016-02-07
3115,BuffaloRochester,1.21,2016-01-31
3116,BuffaloRochester,1.31,2016-01-24
3117,BuffaloRochester,1.38,2016-01-17
3118,BuffaloRochester,1.35,2016-01-10
3119,BuffaloRochester,1.39,2016-01-03
3120,California,0.94,2016-12-25
3121,California,0.95,2016-12-18
3122,California,0.9,2016-12-11
3123,California,0.98,2016-12-04
3124,California,1.21,2016-11-27
3125,California,1.32,2016-11-20
3126,California,1.48,2016-11-13
3127,California,1.68,2016-11-06
3128,California,1.68,2016-10-30
3129,California,1.39,2016-10-23
3130,California,1.4,2016-10-16
3131,California,1.34,2016-10-09
3132,California,1.19,2016-10-02
3133,California,1.15,2016-09-25
3134,California,1.22,2016-09-18
3135,California,1.12,2016-09-11
3136,California,1.08,2016-09-04
3137,California,0.99,2016-08-28
3138,California,1.05,2016-08-21
3139,California,1.07,2016-08-14
3140,California,1.17,2016-08-07
3141,California,1.22,2016-07-31
3142,California,1.2,2016-07-24
3143,California,1.14,2016-07-17
3144,California,1.08,2016-07-10
3145,California,1.1,2016-07-03
3146,California,1.03,2016-06-26
3147,California,1.06,2016-06-19
3148,California,1.01,2016-06-12
3149,California,0.94,2016-06-05
3150,California,0.98,2016-05-29
3151,California,0.9,2016-05-22
3152,California,0.97,2016-05-15
3153,California,0.79,2016-05-08
3154,California,0.75,2016-05-01
3155,California,0.84,2016-04-24
3156,California,0.93,2016-04-17
3157,California,0.94,2016-04-10
3158,California,0.93,2016-04-03
3159,California,0.93,2016-03-27
3160,California,0.91,2016-03-20
3161,California,0.96,2016-03-13
3162,California,0.92,2016-03-06
3163,California,0.89,2016-02-28
3164,California,0.89,2016-02-21
3165,California,0.82,2016-02-14
3166,California,0.7,2016-02-07
3167,California,0.88,2016-01-31
3168,California,0.88,2016-01-24
3169,California,0.9,2016-01-17
3170,California,0.87,2016-01-10
3171,California,0.73,2016-01-03
3172,Charlotte,1.25,2016-12-25
3173,Charlotte,1.24,2016-12-18
3174,Charlotte,1.33,2016-12-11
3175,Charlotte,1.34,2016-12-04
3176,Charlotte,1.54,2016-11-27
3177,Charlotte,1.57,2016-11-20
3178,Charlotte,1.64,2016-11-13
3179,Charlotte,1.57,2016-11-06
3180,Charlotte,1.58,2016-10-30
3181,Charlotte,1.52,2016-10-23
3182,Charlotte,1.39,2016-10-16
3183,Charlotte,1.51,2016-10-09
3184,Charlotte,1.48,2016-10-02
3185,Charlotte,1.47,2016-09-25
3186,Charlotte,1.43,2016-09-18
3187,Charlotte,1.42,2016-09-11
3188,Charlotte,1.33,2016-09-04
3189,Charlotte,1.4,2016-08-28
3190,Charlotte,1.38,2016-08-21
3191,Charlotte,1.4,2016-08-14
3192,Charlotte,1.43,2016-08-07
3193,Charlotte,1.48,2016-07-31
3194,Charlotte,1.46,2016-07-24
3195,Charlotte,1.43,2016-07-17
3196,Charlotte,1.26,2016-07-10
3197,Charlotte,1.2,2016-07-03
3198,Charlotte,1.28,2016-06-26
3199,Charlotte,1.21,2016-06-19
3200,Charlotte,1.25,2016-06-12
3201,Charlotte,1.25,2016-06-05
3202,Charlotte,1.21,2016-05-29
3203,Charlotte,1.26,2016-05-22
3204,Charlotte,1.12,2016-05-15
3205,Charlotte,1.05,2016-05-08
3206,Charlotte,1.04,2016-05-01
3207,Charlotte,1.12,2016-04-24
3208,Charlotte,1.14,2016-04-17
3209,Charlotte,1.1,2016-04-10
3210,Charlotte,1.12,2016-04-03
3211,Charlotte,1.14,2016-03-27
3212,Charlotte,1.15,2016-03-20
3213,Charlotte,1.05,2016-03-13
3214,Charlotte,1.09,2016-03-06
3215,Charlotte,1.05,2016-02-28
3216,Charlotte,1.07,2016-02-21
3217,Charlotte,1.0,2016-02-14
3218,Charlotte,0.8,2016-02-07
3219,Charlotte,0.95,2016-01-31
3220,Charlotte,0.92,2016-01-24
3221,Charlotte,0.98,2016-01-17
3222,Charlotte,0.95,2016-01-10
3223,Charlotte,0.96,2016-01-03
3224,Chicago,1.22,2016-12-25
3225,Chicago,1.18,2016-12-18
3226,Chicago,1.09,2016-12-11
3227,Chicago,1.27,2016-12-04
3228,Chicago,1.1,2016-11-27
3229,Chicago,1.13,2016-11-20
3230,Chicago,1.82,2016-11-13
3231,Chicago,2.07,2016-11-06
3232,Chicago,2.07,2016-10-30
3233,Chicago,1.84,2016-10-23
3234,Chicago,1.8,2016-10-16
3235,Chicago,1.82,2016-10-09
3236,Chicago,1.83,2016-10-02
3237,Chicago,1.8,2016-09-25
3238,Chicago,1.7,2016-09-18
3239,Chicago,1.67,2016-09-11
3240,Chicago,1.6,2016-09-04
3241,Chicago,1.6,2016-08-28
3242,Chicago,1.63,2016-08-21
3243,Chicago,1.67,2016-08-14
3244,Chicago,1.68,2016-08-07
3245,Chicago,1.68,2016-07-31
3246,Chicago,1.66,2016-07-24
3247,Chicago,1.51,2016-07-17
3248,Chicago,1.53,2016-07-10
3249,Chicago,1.23,2016-07-03
3250,Chicago,1.18,2016-06-26
3251,Chicago,1.2,2016-06-19
3252,Chicago,1.3,2016-06-12
3253,Chicago,1.2,2016-06-05
3254,Chicago,1.15,2016-05-29
3255,Chicago,1.11,2016-05-22
3256,Chicago,1.04,2016-05-15
3257,Chicago,0.97,2016-05-08
3258,Chicago,1.0,2016-05-01
3259,Chicago,1.08,2016-04-24
3260,Chicago,1.08,2016-04-17
3261,Chicago,1.11,2016-04-10
3262,Chicago,1.15,2016-04-03
3263,Chicago,0.9,2016-03-27
3264,Chicago,1.11,2016-03-20
3265,Chicago,1.0,2016-03-13
3266,Chicago,1.13,2016-03-06
3267,Chicago,1.15,2016-02-28
3268,Chicago,1.09,2016-02-21
3269,Chicago,1.0,2016-02-14
3270,Chicago,0.82,2016-02-07
3271,Chicago,1.12,2016-01-31
3272,Chicago,1.01,2016-01-24
3273,Chicago,1.11,2016-01-17
3274,Chicago,1.08,2016-01-10
3275,Chicago,0.93,2016-01-03
3276,CincinnatiDayton,0.82,2016-12-25
3277,CincinnatiDayton,0.99,2016-12-18
3278,CincinnatiDayton,0.77,2016-12-11
3279,CincinnatiDayton,0.7,2016-12-04
3280,CincinnatiDayton,1.09,2016-11-27
3281,CincinnatiDayton,0.98,2016-11-20
3282,CincinnatiDayton,1.07,2016-11-13
3283,CincinnatiDayton,1.08,2016-11-06
3284,CincinnatiDayton,1.02,2016-10-30
3285,CincinnatiDayton,0.96,2016-10-23
3286,CincinnatiDayton,1.07,2016-10-16
3287,CincinnatiDayton,1.01,2016-10-09
3288,CincinnatiDayton,1.03,2016-10-02
3289,CincinnatiDayton,1.09,2016-09-25
3290,CincinnatiDayton,0.96,2016-09-18
3291,CincinnatiDayton,1.04,2016-09-11
3292,CincinnatiDayton,1.12,2016-09-04
3293,CincinnatiDayton,1.13,2016-08-28
3294,CincinnatiDayton,1.07,2016-08-21
3295,CincinnatiDayton,1.03,2016-08-14
3296,CincinnatiDayton,1.03,2016-08-07
3297,CincinnatiDayton,1.07,2016-07-31
3298,CincinnatiDayton,1.1,2016-07-24
3299,CincinnatiDayton,1.05,2016-07-17
3300,CincinnatiDayton,1.06,2016-07-10
3301,CincinnatiDayton,0.84,2016-07-03
3302,CincinnatiDayton,0.92,2016-06-26
3303,CincinnatiDayton,0.91,2016-06-19
3304,CincinnatiDayton,1.05,2016-06-12
3305,CincinnatiDayton,0.85,2016-06-05
3306,CincinnatiDayton,0.84,2016-05-29
3307,CincinnatiDayton,0.82,2016-05-22
3308,CincinnatiDayton,0.88,2016-05-15
3309,CincinnatiDayton,0.86,2016-05-08
3310,CincinnatiDayton,0.94,2016-05-01
3311,CincinnatiDayton,0.94,2016-04-24
3312,CincinnatiDayton,0.93,2016-04-17
3313,CincinnatiDayton,0.89,2016-04-10
3314,CincinnatiDayton,0.89,2016-04-03
3315,CincinnatiDayton,0.9,2016-03-27
3316,CincinnatiDayton,0.9,2016-03-20
3317,CincinnatiDayton,0.88,2016-03-13
3318,CincinnatiDayton,0.85,2016-03-06
3319,CincinnatiDayton,0.87,2016-02-28
3320,CincinnatiDayton,0.86,2016-02-21
3321,CincinnatiDayton,0.86,2016-02-14
3322,CincinnatiDayton,0.81,2016-02-07
3323,CincinnatiDayton,0.94,2016-01-31
3324,CincinnatiDayton,0.89,2016-01-24
3325,CincinnatiDayton,0.86,2016-01-17
3326,CincinnatiDayton,0.92,2016-01-10
3327,CincinnatiDayton,0.9,2016-01-03
3328,Columbus,1.07,2016-12-25
3329,Columbus,1.06,2016-12-18
3330,Columbus,0.98,2016-12-11
3331,Columbus,0.84,2016-12-04
3332,Columbus,1.1,2016-11-27
3333,Columbus,1.33,2016-11-20
3334,Columbus,1.38,2016-11-13
3335,Columbus,1.41,2016-11-06
3336,Columbus,1.1,2016-10-30
3337,Columbus,1.11,2016-10-23
3338,Columbus,1.31,2016-10-16
3339,Columbus,1.33,2016-10-09
3340,Columbus,1.3,2016-10-02
3341,Columbus,1.14,2016-09-25
3342,Columbus,1.07,2016-09-18
3343,Columbus,1.06,2016-09-11
3344,Columbus,1.06,2016-09-04
3345,Columbus,1.07,2016-08-28
3346,Columbus,1.2,2016-08-21
3347,Columbus,1.17,2016-08-14
3348,Columbus,1.18,2016-08-07
3349,Columbus,1.21,2016-07-31
3350,Columbus,1.15,2016-07-24
3351,Columbus,1.18,2016-07-17
3352,Columbus,1.06,2016-07-10
3353,Columbus,0.94,2016-07-03
3354,Columbus,1.04,2016-06-26
3355,Columbus,1.13,2016-06-19
3356,Columbus,1.13,2016-06-12
3357,Columbus,1.07,2016-06-05
3358,Columbus,0.93,2016-05-29
3359,Columbus,0.83,2016-05-22
3360,Columbus,0.84,2016-05-15
3361,Columbus,0.9,2016-05-08
3362,Columbus,0.71,2016-05-01
3363,Columbus,0.72,2016-04-24
3364,Columbus,0.97,2016-04-17
3365,Columbus,0.96,2016-04-10
3366,Columbus,0.95,2016-04-03
3367,Columbus,1.01,2016-03-27
3368,Columbus,1.04,2016-03-20
3369,Columbus,1.05,2016-03-13
3370,Columbus,0.95,2016-03-06
3371,Columbus,1.03,2016-02-28
3372,Columbus,1.05,2016-02-21
3373,Columbus,0.91,2016-02-14
3374,Columbus,0.81,2016-02-07
3375,Columbus,0.92,2016-01-31
3376,Columbus,0.89,2016-01-24
3377,Columbus,1.03,2016-01-17
3378,Columbus,0.97,2016-01-10
3379,Columbus,0.91,2016-01-03
3380,DallasFtWorth,0.76,2016-12-25
3381,DallasFtWorth,0.69,2016-12-18
3382,DallasFtWorth,0.69,2016-12-11
3383,DallasFtWorth,0.69,2016-12-04
3384,DallasFtWorth,0.9,2016-11-27
3385,DallasFtWorth,1.0,2016-11-20
3386,DallasFtWorth,1.08,2016-11-13
3387,DallasFtWorth,1.14,2016-11-06
3388,DallasFtWorth,1.14,2016-10-30
3389,DallasFtWorth,1.08,2016-10-23
3390,DallasFtWorth,0.99,2016-10-16
3391,DallasFtWorth,0.93,2016-10-09
3392,DallasFtWorth,0.95,2016-10-02
3393,DallasFtWorth,0.92,2016-09-25
3394,DallasFtWorth,0.8,2016-09-18
3395,DallasFtWorth,0.79,2016-09-11
3396,DallasFtWorth,0.74,2016-09-04
3397,DallasFtWorth,0.74,2016-08-28
3398,DallasFtWorth,0.77,2016-08-21
3399,DallasFtWorth,0.88,2016-08-14
3400,DallasFtWorth,0.83,2016-08-07
3401,DallasFtWorth,0.88,2016-07-31
3402,DallasFtWorth,0.94,2016-07-24
3403,DallasFtWorth,0.96,2016-07-17
3404,DallasFtWorth,0.91,2016-07-10
3405,DallasFtWorth,0.89,2016-07-03
3406,DallasFtWorth,0.85,2016-06-26
3407,DallasFtWorth,0.87,2016-06-19
3408,DallasFtWorth,0.84,2016-06-12
3409,DallasFtWorth,0.82,2016-06-05
3410,DallasFtWorth,0.77,2016-05-29
3411,DallasFtWorth,0.7,2016-05-22
3412,DallasFtWorth,0.71,2016-05-15
3413,DallasFtWorth,0.72,2016-05-08
3414,DallasFtWorth,0.71,2016-05-01
3415,DallasFtWorth,0.65,2016-04-24
3416,DallasFtWorth,0.69,2016-04-17
3417,DallasFtWorth,0.69,2016-04-10
3418,DallasFtWorth,0.7,2016-04-03
3419,DallasFtWorth,0.76,2016-03-27
3420,DallasFtWorth,0.74,2016-03-20
3421,DallasFtWorth,0.78,2016-03-13
3422,DallasFtWorth,0.76,2016-03-06
3423,DallasFtWorth,0.74,2016-02-28
3424,DallasFtWorth,0.83,2016-02-21
3425,DallasFtWorth,0.65,2016-02-14
3426,DallasFtWorth,0.71,2016-02-07
3427,DallasFtWorth,0.8,2016-01-31
3428,DallasFtWorth,1.02,2016-01-24
3429,DallasFtWorth,0.79,2016-01-17
3430,DallasFtWorth,0.85,2016-01-10
3431,DallasFtWorth,0.78,2016-01-03
3432,Denver,1.04,2016-12-25
3433,Denver,1.04,2016-12-18
3434,Denver,0.95,2016-12-11
3435,Denver,0.91,2016-12-04
3436,Denver,1.3,2016-11-27
3437,Denver,1.28,2016-11-20
3438,Denver,1.18,2016-11-13
3439,Denver,1.31,2016-11-06
3440,Denver,1.13,2016-10-30
3441,Denver,1.24,2016-10-23
3442,Denver,1.15,2016-10-16
3443,Denver,1.08,2016-10-09
3444,Denver,1.18,2016-10-02
3445,Denver,1.15,2016-09-25
3446,Denver,1.02,2016-09-18
3447,Denver,0.98,2016-09-11
3448,Denver,0.91,2016-09-04
3449,Denver,0.91,2016-08-28
3450,Denver,1.22,2016-08-21
3451,Denver,1.18,2016-08-14
3452,Denver,1.14,2016-08-07
3453,Denver,1.15,2016-07-31
3454,Denver,1.17,2016-07-24
3455,Denver,1.07,2016-07-17
3456,Denver,1.04,2016-07-10
3457,Denver,1.03,2016-07-03
3458,Denver,0.98,2016-06-26
3459,Denver,1.0,2016-06-19
3460,Denver,0.96,2016-06-12
3461,Denver,0.85,2016-06-05
3462,Denver,0.85,2016-05-29
3463,Denver,0.9,2016-05-22
3464,Denver,0.9,2016-05-15
3465,Denver,0.8,2016-05-08
3466,Denver,0.87,2016-05-01
3467,Denver,0.93,2016-04-24
3468,Denver,0.78,2016-04-17
3469,Denver,0.77,2016-04-10
3470,Denver,0.83,2016-04-03
3471,Denver,0.95,2016-03-27
3472,Denver,0.73,2016-03-20
3473,Denver,0.83,2016-03-13
3474,Denver,0.98,2016-03-06
3475,Denver,0.74,2016-02-28
3476,Denver,0.73,2016-02-21
3477,Denver,0.7,2016-02-14
3478,Denver,0.63,2016-02-07
3479,Denver,0.8,2016-01-31
3480,Denver,0.6,2016-01-24
3481,Denver,0.66,2016-01-17
3482,Denver,0.72,2016-01-10
3483,Denver,0.6,2016-01-03
3484,Detroit,1.06,2016-12-25
3485,Detroit,1.05,2016-12-18
3486,Detroit,0.95,2016-12-11
3487,Detroit,0.81,2016-12-04
3488,Detroit,1.18,2016-11-27
3489,Detroit,1.35,2016-11-20
3490,Detroit,1.39,2016-11-13
3491,Detroit,1.4,2016-11-06
3492,Detroit,1.4,2016-10-30
3493,Detroit,1.35,2016-10-23
3494,Detroit,1.26,2016-10-16
3495,Detroit,1.27,2016-10-09
3496,Detroit,1.25,2016-10-02
3497,Detroit,1.24,2016-09-25
3498,Detroit,1.1,2016-09-18
3499,Detroit,1.09,2016-09-11
3500,Detroit,1.08,2016-09-04
3501,Detroit,1.01,2016-08-28
3502,Detroit,1.15,2016-08-21
3503,Detroit,1.08,2016-08-14
3504,Detroit,1.13,2016-08-07
3505,Detroit,1.16,2016-07-31
3506,Detroit,1.15,2016-07-24
3507,Detroit,1.17,2016-07-17
3508,Detroit,1.18,2016-07-10
3509,Detroit,1.17,2016-07-03
3510,Detroit,1.13,2016-06-26
3511,Detroit,1.0,2016-06-19
3512,Detroit,0.98,2016-06-12
3513,Detroit,0.92,2016-06-05
3514,Detroit,1.04,2016-05-29
3515,Detroit,1.07,2016-05-22
3516,Detroit,0.86,2016-05-15
3517,Detroit,0.96,2016-05-08
3518,Detroit,1.0,2016-05-01
3519,Detroit,1.0,2016-04-24
3520,Detroit,0.97,2016-04-17
3521,Detroit,1.03,2016-04-10
3522,Detroit,1.02,2016-04-03
3523,Detroit,1.05,2016-03-27
3524,Detroit,1.09,2016-03-20
3525,Detroit,1.12,2016-03-13
3526,Detroit,0.97,2016-03-06
3527,Detroit,1.13,2016-02-28
3528,Detroit,1.2,2016-02-21
3529,Detroit,1.0,2016-02-14
3530,Detroit,0.77,2016-02-07
3531,Detroit,1.04,2016-01-31
3532,Detroit,0.94,2016-01-24
3533,Detroit,1.11,2016-01-17
3534,Detroit,1.1,2016-01-10
3535,Detroit,0.86,2016-01-03
3536,GrandRapids,1.33,2016-12-25
3537,GrandRapids,1.14,2016-12-18
3538,GrandRapids,1.2,2016-12-11
3539,GrandRapids,0.92,2016-12-04
3540,GrandRapids,1.44,2016-11-27
3541,GrandRapids,1.46,2016-11-20
3542,GrandRapids,1.59,2016-11-13
3543,GrandRapids,1.67,2016-11-06
3544,GrandRapids,1.42,2016-10-30
3545,GrandRapids,1.72,2016-10-23
3546,GrandRapids,1.63,2016-10-16
3547,GrandRapids,1.62,2016-10-09
3548,GrandRapids,1.6,2016-10-02
3549,GrandRapids,1.55,2016-09-25
3550,GrandRapids,1.49,2016-09-18
3551,GrandRapids,1.58,2016-09-11
3552,GrandRapids,1.52,2016-09-04
3553,GrandRapids,1.45,2016-08-28
3554,GrandRapids,1.63,2016-08-21
3555,GrandRapids,1.53,2016-08-14
3556,GrandRapids,1.59,2016-08-07
3557,GrandRapids,1.6,2016-07-31
3558,GrandRapids,1.6,2016-07-24
3559,GrandRapids,1.58,2016-07-17
3560,GrandRapids,1.6,2016-07-10
3561,GrandRapids,1.49,2016-07-03
3562,GrandRapids,1.26,2016-06-26
3563,GrandRapids,1.26,2016-06-19
3564,GrandRapids,1.36,2016-06-12
3565,GrandRapids,0.93,2016-06-05
3566,GrandRapids,1.32,2016-05-29
3567,GrandRapids,1.31,2016-05-22
3568,GrandRapids,0.88,2016-05-15
3569,GrandRapids,1.04,2016-05-08
3570,GrandRapids,1.12,2016-05-01
3571,GrandRapids,1.07,2016-04-24
3572,GrandRapids,0.89,2016-04-17
3573,GrandRapids,1.17,2016-04-10
3574,GrandRapids,1.1,2016-04-03
3575,GrandRapids,0.99,2016-03-27
3576,GrandRapids,1.07,2016-03-20
3577,GrandRapids,1.15,2016-03-13
3578,GrandRapids,0.91,2016-03-06
3579,GrandRapids,1.07,2016-02-28
3580,GrandRapids,1.16,2016-02-21
3581,GrandRapids,1.13,2016-02-14
3582,GrandRapids,0.94,2016-02-07
3583,GrandRapids,1.13,2016-01-31
3584,GrandRapids,0.94,2016-01-24
3585,GrandRapids,1.05,2016-01-17
3586,GrandRapids,1.17,2016-01-10
3587,GrandRapids,0.92,2016-01-03
3588,GreatLakes,1.11,2016-12-25
3589,GreatLakes,1.11,2016-12-18
3590,GreatLakes,1.03,2016-12-11
3591,GreatLakes,0.97,2016-12-04
3592,GreatLakes,1.18,2016-11-27
3593,GreatLakes,1.23,2016-11-20
3594,GreatLakes,1.41,2016-11-13
3595,GreatLakes,1.48,2016-11-06
3596,GreatLakes,1.36,2016-10-30
3597,GreatLakes,1.35,2016-10-23
3598,GreatLakes,1.4,2016-10-16
3599,GreatLakes,1.35,2016-10-09
3600,GreatLakes,1.38,2016-10-02
3601,GreatLakes,1.37,2016-09-25
3602,GreatLakes,1.28,2016-09-18
3603,GreatLakes,1.3,2016-09-11
3604,GreatLakes,1.3,2016-09-04
3605,GreatLakes,1.27,2016-08-28
3606,GreatLakes,1.34,2016-08-21
3607,GreatLakes,1.3,2016-08-14
3608,GreatLakes,1.33,2016-08-07
3609,GreatLakes,1.34,2016-07-31
3610,GreatLakes,1.32,2016-07-24
3611,GreatLakes,1.25,2016-07-17
3612,GreatLakes,1.24,2016-07-10
3613,GreatLakes,1.13,2016-07-03
3614,GreatLakes,1.13,2016-06-26
3615,GreatLakes,1.1,2016-06-19
3616,GreatLakes,1.15,2016-06-12
3617,GreatLakes,1.01,2016-06-05
3618,GreatLakes,1.05,2016-05-29
3619,GreatLakes,1.0,2016-05-22
3620,GreatLakes,0.91,2016-05-15
3621,GreatLakes,0.94,2016-05-08
3622,GreatLakes,0.94,2016-05-01
3623,GreatLakes,0.96,2016-04-24
3624,GreatLakes,0.98,2016-04-17
3625,GreatLakes,1.05,2016-04-10
3626,GreatLakes,1.04,2016-04-03
3627,GreatLakes,0.97,2016-03-27
3628,GreatLakes,1.06,2016-03-20
3629,GreatLakes,1.03,2016-03-13
3630,GreatLakes,0.98,2016-03-06
3631,GreatLakes,1.05,2016-02-28
3632,GreatLakes,1.07,2016-02-21
3633,GreatLakes,0.96,2016-02-14
3634,GreatLakes,0.85,2016-02-07
3635,GreatLakes,1.04,2016-01-31
3636,GreatLakes,0.95,2016-01-24
3637,GreatLakes,1.05,2016-01-17
3638,GreatLakes,1.06,2016-01-10
3639,GreatLakes,0.92,2016-01-03
3640,HarrisburgScranton,1.45,2016-12-25
3641,HarrisburgScranton,1.21,2016-12-18
3642,HarrisburgScranton,1.26,2016-12-11
3643,HarrisburgScranton,1.4,2016-12-04
3644,HarrisburgScranton,1.4,2016-11-27
3645,HarrisburgScranton,1.37,2016-11-20
3646,HarrisburgScranton,1.42,2016-11-13
